Book ID,Sale Date,ISBN,Discount,ItemID,OrderID,First Name,Last Name,Birthday,Country of Residence,Hrs Writing per Day,Title,AuthID,Format,PubID,Publication Date,Pages,Print Run Size (k),Price,Publishing House,City,State,Country,Year Established,Marketing Spend,Number of Awards Won (avg only),Number of Months Checked Out,Total Checkouts,Genre,SeriesID,Volume Number,Staff Comment,Series Name,Planned Volumes,Book Tour Events,Average Rating,Number of Reviewers,Number of Reviews
TM925,07/12/2193,989-28-79-71565-6,,107359-21-658,107359-45557,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Hardcover,ESP,25/02/2183,819,25,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
RR774,07/12/2193,989-28-79-74374-1,,107359-26-811,107359-45558,Bianca,Thompson,28/01/2150,United States,5,Rystwyth,BT132,Hardcover,ESP,03/01/2192,1218,40,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,1332,SciFi/Fantasy,MM-ESP,3,"The triumphant, tragic, unimaginable third installment in the Mallemaroking saga",The Mallemaroking Saga,3,32,4.460407240,1768,1768
TT773,07/12/2193,989-28-79-26824-4,,107359-95-5086,107359-45559,Ursula,Karénine,25/02/2156,United Kingdom,9,The Triscanipt,UK129,Mass market paperback,ESP,08/04/2188,280,40,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,259,SciFi/Fantasy,,,,,,,4.430837563,1576,1576
TT773,07/12/2193,989-28-79-26824-4,,107359-13-3893,107359-45560,Ursula,Karénine,25/02/2156,United Kingdom,9,The Triscanipt,UK129,Mass market paperback,ESP,08/04/2188,280,40,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,259,SciFi/Fantasy,,,,,,,4.430837563,1576,1576
TM925,07/12/2193,989-28-79-71565-6,,107359-24-5001,107359-45561,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Hardcover,ESP,25/02/2183,819,25,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
TM925,07/12/2193,989-28-79-43574-5,,107359-76-9120,107359-45562,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Graphic,ESP,15/09/2178,187,8,23.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
RR774,07/12/2193,989-28-79-74374-1,,107359-82-6178,107359-45563,Bianca,Thompson,28/01/2150,United States,5,Rystwyth,BT132,Hardcover,ESP,03/01/2192,1218,40,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,1332,SciFi/Fantasy,MM-ESP,3,"The triumphant, tragic, unimaginable third installment in the Mallemaroking saga",The Mallemaroking Saga,3,32,4.460407240,1768,1768
TT773,07/12/2193,989-28-79-26824-4,,107359-29-7687,107359-45564,Ursula,Karénine,25/02/2156,United Kingdom,9,The Triscanipt,UK129,Mass market paperback,ESP,08/04/2188,280,40,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,259,SciFi/Fantasy,,,,,,,4.430837563,1576,1576
PP866,07/12/2193,989-28-79-23023-4,,107359-36-6368,107359-45565,Bianca,Thompson,28/01/2150,United States,5,Portmeirion,BT132,Mass market paperback,ESP,21/10/2188,792,78,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,547,SciFi/Fantasy,MM-ESP,2,No one saw it coming. No one could escape the effects. No one could imagine what would come next.,The Mallemaroking Saga,3,32,4.423809524,1890,1890
TM925,07/12/2193,989-28-79-13801-1,,107359-5-4508,107359-45566,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Mass market paperback,ESP,19/07/2185,672,71,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
TM925,07/12/2193,989-28-79-71565-6,,107359-13-4202,107359-45567,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Hardcover,ESP,25/02/2183,819,25,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
BB194,07/12/2193,989-28-79-68089-3,0.05,107359-51-8917,107359-45568,Arthur,McCrumb,13/03/2148,New Zealand,3,Ballinby Boys,AM329,Hardcover,ESP,18/05/2179,401,10,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,328,SciFi/Fantasy,,,What? Disaster. Where? The stars. When? Now. Who? The Ballinby Boys. How? You'll have to turn the page to find out…,,,,3.740395809,859,859
PP866,07/12/2193,989-28-79-23023-4,,107359-98-6263,107359-45569,Bianca,Thompson,28/01/2150,United States,5,Portmeirion,BT132,Mass market paperback,ESP,21/10/2188,792,78,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,547,SciFi/Fantasy,MM-ESP,2,No one saw it coming. No one could escape the effects. No one could imagine what would come next.,The Mallemaroking Saga,3,32,4.423809524,1890,1890
RR774,07/12/2193,989-28-79-74374-1,,107359-29-3306,107359-45570,Bianca,Thompson,28/01/2150,United States,5,Rystwyth,BT132,Hardcover,ESP,03/01/2192,1218,40,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,1332,SciFi/Fantasy,MM-ESP,3,"The triumphant, tragic, unimaginable third installment in the Mallemaroking saga",The Mallemaroking Saga,3,32,4.460407240,1768,1768
CP573,07/12/2193,989-28-79-55824-6,,107359-49-4945,107359-45571,Grace,Harrison,08/04/2161,United States,6,Concerning Prophecy,GH671,Mass market paperback,ESP,21/12/2190,651,15,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,71,SciFi/Fantasy,,,"As someone who hates prophecy, Lydan seems an unlikely guardian of the Prophetic Vaults of Yu'ul. But it was prophecied that someone matching her description would someday save Yu'ul from its doom. The Elders don't take such things lightly. But what, Lydan asks herself, does it mean to save something? Especially when the cost is...concerning.",,,,3.726190476,504,504
TM925,07/12/2193,989-28-79-13801-1,,107359-86-6034,107359-45572,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Mass market paperback,ESP,19/07/2185,672,71,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
TA182,07/12/2193,989-28-79-03683-6,,107359-65-302,107359-45573,Ursula,Karénine,25/02/2156,United Kingdom,9,The Spark and The Ashes,UK129,Hardcover,ESP,03/07/2192,340,35,18.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,229,Young Adult,,,,,,,4.358906526,1134,1134
CH391,07/12/2193,989-28-3705-492-6,,107359-84-7143,107359-45574,Charles,Fenimore,18/03/2120,Norway,7,Can I Be Honest?,CF829,Trade paperback,CHP,24/04/2188,404,7,11.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,,12,97,Young Adult,,,,,,,4.372400756,529,529
AK974,07/12/2193,989-28-3705-222-9,,107359-50-457,107359-45575,Ward,Haigh,07/10/2153,Brazil,7,Adventures of Kaya,WH901,Trade paperback,CHP,23/07/2182,256,35,11.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,,12,464,Young Adult,,,,,,,4.421885300,1517,1517
CH391,07/12/2193,989-28-3705-492-6,,107359-18-1216,107359-45576,Charles,Fenimore,18/03/2120,Norway,7,Can I Be Honest?,CF829,Trade paperback,CHP,24/04/2188,404,7,11.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,,12,97,Young Adult,,,,,,,4.372400756,529,529
CH391,07/12/2193,989-28-3705-492-6,,107359-56-1476,107359-45577,Charles,Fenimore,18/03/2120,Norway,7,Can I Be Honest?,CF829,Trade paperback,CHP,24/04/2188,404,7,11.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,,12,97,Young Adult,,,,,,,4.372400756,529,529
CH391,07/12/2193,989-28-3705-492-6,,107359-26-7216,107359-45578,Charles,Fenimore,18/03/2120,Norway,7,Can I Be Honest?,CF829,Trade paperback,CHP,24/04/2188,404,7,11.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,,12,97,Young Adult,,,,,,,4.372400756,529,529
AK974,07/12/2193,989-28-3705-222-9,,107359-46-7738,107359-45579,Ward,Haigh,07/10/2153,Brazil,7,Adventures of Kaya,WH901,Trade paperback,CHP,23/07/2182,256,35,11.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,,12,464,Young Adult,,,,,,,4.421885300,1517,1517
AK974,07/12/2193,989-28-3705-222-9,,107359-24-9907,107359-45580,Ward,Haigh,07/10/2153,Brazil,7,Adventures of Kaya,WH901,Trade paperback,CHP,23/07/2182,256,35,11.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,,12,464,Young Adult,,,,,,,4.421885300,1517,1517
AK974,07/12/2193,989-28-3705-222-9,,107359-8-3619,107359-45581,Ward,Haigh,07/10/2153,Brazil,7,Adventures of Kaya,WH901,Trade paperback,CHP,23/07/2182,256,35,11.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,,12,464,Young Adult,,,,,,,4.421885300,1517,1517
CH391,07/12/2193,989-28-3705-492-6,,107359-89-3922,107359-45582,Charles,Fenimore,18/03/2120,Norway,7,Can I Be Honest?,CF829,Trade paperback,CHP,24/04/2188,404,7,11.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,,12,97,Young Adult,,,,,,,4.372400756,529,529
AK974,07/12/2193,989-28-3705-222-9,,107359-84-5373,107359-45583,Ward,Haigh,07/10/2153,Brazil,7,Adventures of Kaya,WH901,Trade paperback,CHP,23/07/2182,256,35,11.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,,12,464,Young Adult,,,,,,,4.421885300,1517,1517
AK974,07/12/2193,989-28-3705-222-9,,107359-23-4344,107359-45584,Ward,Haigh,07/10/2153,Brazil,7,Adventures of Kaya,WH901,Trade paperback,CHP,23/07/2182,256,35,11.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,,12,464,Young Adult,,,,,,,4.421885300,1517,1517
CH391,07/12/2193,989-28-3705-492-6,,107359-61-2289,107359-45585,Charles,Fenimore,18/03/2120,Norway,7,Can I Be Honest?,CF829,Trade paperback,CHP,24/04/2188,404,7,11.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,,12,97,Young Adult,,,,,,,4.372400756,529,529
BC244,07/12/2193,989-28-3705-583-1,,107359-43-4064,107359-45586,Hillary,Barnhardt,07/03/2154,New Zealand,4,Banana Slug and the Lost Cow,HB302,Board book,CHP,08/05/2187,13,10,6.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,,12,218,Childrens,BS-CHP,2,Can Banana Slug find Farmer Fern's missing cow before dark?,Banana Slug,5,24,4.005911330,1015,1015
AD222,07/12/2193,989-28-3705-987-7,,107359-8-4921,107359-45586,Bernard,Hopf,27/11/2122,United States,1,Alanna Saves the Day,BH149,Trade paperback,CHP,22/09/2185,188,10,8.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,1,12,384,Childrens,,,"Alanna didn't expect this Tuesday to be any different than the Tuesday before, and the Tuesday before that. She was wrong. Can she make it to Wednesday?",,,,4.018008475,944,944
BC244,07/12/2193,989-28-3705-583-1,,107359-29-2646,107359-45587,Hillary,Barnhardt,07/03/2154,New Zealand,4,Banana Slug and the Lost Cow,HB302,Board book,CHP,08/05/2187,13,10,6.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,,12,218,Childrens,BS-CHP,2,Can Banana Slug find Farmer Fern's missing cow before dark?,Banana Slug,5,24,4.005911330,1015,1015
HP265,07/12/2193,989-28-3705-007-2,,107359-86-5856,107359-45587,Malin,Wolff,31/01/2141,Hong Kong,6,Heliotrope Pajamas,MW974,Board book,CHP,03/06/2188,16,55,5.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,1,12,909,Childrens,,,"Wilberforce isn't sure about bedtime in a new bed, in a new house, in a new town. But when his grandmother brings him a pair of heliotrope pajamas, Wilberforce finds out bedtime can be downright magical.",,,,4.543650794,1764,1764
SS361,07/12/2193,989-28-79-45675-7,,107359-29-7676,107359-45588,Lori,Kaan,27/03/2147,China,6,Some Eggs or Something?,LK915,Trade paperback,ESP,03/07/2181,105,20,12.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,246,Fiction,,,,,,,3.894206549,794,794
HP265,07/12/2193,989-28-3705-007-2,,107359-74-4762,107359-45588,Malin,Wolff,31/01/2141,Hong Kong,6,Heliotrope Pajamas,MW974,Board book,CHP,03/06/2188,16,55,5.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,1,12,909,Childrens,,,"Wilberforce isn't sure about bedtime in a new bed, in a new house, in a new town. But when his grandmother brings him a pair of heliotrope pajamas, Wilberforce finds out bedtime can be downright magical.",,,,4.543650794,1764,1764
NL209,07/12/2193,989-28-79-27078-0,,107359-88-5211,107359-45588,Charles,Fenimore,18/03/2120,Norway,7,No More Lightning,CF829,Graphic,ESP,05/10/2190,192,4,23.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,124,Fiction,,,"Beloved author Charles Fenimore strikes out in a new direction with his first graphic novel. In this devestating tale of daring, ingenuity, and just a dash of  luck, Fenimore dmonstrates his genius for combining visual flare and cutting prose. Uchon's mechanical contraption to tame lightning brings its own threats to her tinder-box community stricken by wildfires. Will Uchon's luck run out on the eve of the biggest lightning storm to threaten the sleepy town of Delanro in decades?",,,,3.995841996,481,481
TT359,07/12/2193,989-28-79-04510-4,,107359-26-9184,107359-45589,Kris,Elegant,26/08/2149,Hong Kong,5,Turn Left Til You Get There,KE397,Mass market paperback,ESP,16/02/2179,264,25,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,65,Fiction,AT-ESP,1,,The Aspall Trilogy,3,5,3.926326130,1018,1018
IA439,07/12/2193,989-28-79-61125-5,,107359-85-9408,107359-45589,Elmer,Komroff,11/07/2129,Norway,6,Interrobangs for All,EK605,Trade paperback,ESP,27/05/2183,470,40,12.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,51,Fiction,,,,,,,4.160167131,718,718
SS361,07/12/2193,989-28-79-45675-7,,107359-16-2610,107359-45590,Lori,Kaan,27/03/2147,China,6,Some Eggs or Something?,LK915,Trade paperback,ESP,03/07/2181,105,20,12.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,246,Fiction,,,,,,,3.894206549,794,794
DY800,07/12/2193,989-28-79-32105-5,,107359-51-4063,107359-45590,Lynne,Danticat,19/08/2155,New Zealand,8,Did You Hear?,LD375,Mass market paperback,ESP,25/02/2183,390,29,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,109,Fiction,MT-ESP,3,"""The best beach-book I've ever read"" ""Easy and fun without being vapid""",Meddler Trilogy,3,17,3.888,125,125
NR695,07/12/2193,989-28-79-69807-2,,107359-49-7703,107359-45591,Carolyn,Segal,24/09/2133,United States,7,9803 North Millworks Road,CS190,Mass market paperback,ESP,24/09/2182,414,12,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,469,Mystery,IR-ESP,1,,Inspector Ryeslton,4,19,4.089084065,797,797
TH296,07/12/2193,989-28-79-82125-8,,107359-69-6495,107359-45591,Carolyn,Segal,24/09/2133,United States,7,The Winchcombe Railway Museum Heist,CS190,Hardcover,ESP,10/02/2184,293,10,22.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,399,Mystery,IR-ESP,2,,Inspector Ryeslton,4,19,4.034682081,692,692
TH296,07/12/2193,989-28-79-13871-4,,107359-12-2257,107359-45592,Carolyn,Segal,24/09/2133,United States,7,The Winchcombe Railway Museum Heist,CS190,Mass market paperback,ESP,27/09/2185,357,25,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,399,Mystery,IR-ESP,2,,Inspector Ryeslton,4,19,4.034682081,692,692
NR695,07/12/2193,989-28-79-69807-2,,107359-80-717,107359-45592,Carolyn,Segal,24/09/2133,United States,7,9803 North Millworks Road,CS190,Mass market paperback,ESP,24/09/2182,414,12,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,469,Mystery,IR-ESP,1,,Inspector Ryeslton,4,19,4.089084065,797,797
ZT703,07/12/2193,989-28-79-05670-4,,107359-99-3285,107359-45592,Burton,Malamud,18/01/2145,Brazil,6,Zero over Twelve,BM856,Mass market paperback,ESP,20/11/2187,338,26,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,576,Mystery,,,,,,,3.986920333,841,841
NR695,07/12/2193,989-28-79-69807-2,,107359-31-9740,107359-45593,Carolyn,Segal,24/09/2133,United States,7,9803 North Millworks Road,CS190,Mass market paperback,ESP,24/09/2182,414,12,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,469,Mystery,IR-ESP,1,,Inspector Ryeslton,4,19,4.089084065,797,797
TH296,07/12/2193,989-28-79-13871-4,,107359-48-4800,107359-45594,Carolyn,Segal,24/09/2133,United States,7,The Winchcombe Railway Museum Heist,CS190,Mass market paperback,ESP,27/09/2185,357,25,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,399,Mystery,IR-ESP,2,,Inspector Ryeslton,4,19,4.034682081,692,692
NR695,07/12/2193,989-28-79-69807-2,,107359-80-716,107359-45594,Carolyn,Segal,24/09/2133,United States,7,9803 North Millworks Road,CS190,Mass market paperback,ESP,24/09/2182,414,12,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,469,Mystery,IR-ESP,1,,Inspector Ryeslton,4,19,4.089084065,797,797
HS107,07/12/2193,989-28-654-5771-3,0.15,107359-1-2654,107359-45595,Langston,Lippman,02/10/2147,New Zealand,0,Hashtag QuokkaSelfie,LL585,Trade paperback,PP,12/01/2179,631,5,15.99,Palimpsest Printing,Edinburgh,Scotland,UK,1982,48000,1,11,46,Nonfiction,,,"#QuokkaSelfie took the internet by storm in the early 21s. These adorable marsupials, quickly dubbed ""the happiest animal on Earth"" became an internet sensation when tourists started posting selfies with the smiling mammals. Rottnest Island, once an Australian Aboriginal penal colony, transformed into an eco-tourism destination thanks to these picture-perfect smiling creatures. But even beaming quokkas can't escape the darker side of intense human attention. Reports began circulating of quokkas being kicked liked footballs. Instagram labeled #QuokkaSelfie as potentially violating animal welfare. Conservationists decried ""lumpy jaw"", a potentially fatal infection caused by bread fed to these herbivores from human hands. In this—ultimately hopeful—exploration of #QuokkaSelfie, Langston Lippman and colleagues take a deeper look at the phenomenon of celebrating nature to the brink of destroying it.",,,,3.674812030,532,532
NR695,07/12/2193,989-28-79-69807-2,,107359-49-7702,107359-45595,Carolyn,Segal,24/09/2133,United States,7,9803 North Millworks Road,CS190,Mass market paperback,ESP,24/09/2182,414,12,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,469,Mystery,IR-ESP,1,,Inspector Ryeslton,4,19,4.089084065,797,797
NP937,07/12/2193,989-28-654-0047-4,,107359-59-1183,107359-45595,Phoebe,Brown,21/08/2149,Hong Kong,13,Natural Pamplemousse,PB147,Trade paperback,PP,18/04/2180,371,6,15.99,Palimpsest Printing,Edinburgh,Scotland,UK,1982,48000,,10,57,Nonfiction,,,,,,,3.357009346,535,535
TS869,07/12/2193,989-28-229-1404-4,,107359-29-8688,107359-45596,Lynne,Danticat,19/08/2155,New Zealand,8,The Seawitch Sings,LD375,Mass market paperback,SSC,11/12/2181,381,11,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,428,Romance,EL-SSC,1,Book One of Esme's Ladies,Esme's Ladies,7,15,4.196044212,1719,1719
WG715,07/12/2193,989-28-229-6632-6,,107359-41-844,107359-45596,Lynne,Danticat,19/08/2155,New Zealand,8,Whither Thou Goest,LD375,Mass market paperback,SSC,14/02/2183,423,16,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,510,Romance,EL-SSC,3,Book Three of Esme's Ladies,Esme's Ladies,7,15,4.144130758,1346,1346
MW621,07/12/2193,989-28-229-7592-2,,107359-86-9679,107359-45596,Lynne,Danticat,19/08/2155,New Zealand,8,Muddy Waters,LD375,Mass market paperback,SSC,05/03/2182,362,13,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,572,Romance,EL-SSC,2,Book Two of Esme's Ladies,Esme's Ladies,7,15,4.126598465,1564,1564
SE355,07/12/2193,989-28-229-3157-7,0.1,107359-70-6736,107359-45597,Lynne,Danticat,19/08/2155,New Zealand,8,Saint Esme,LD375,Mass market paperback,SSC,15/04/2188,336,35,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,1,12,393,Romance,EL-SSC,6,Book Six of Esme's Ladies,Esme's Ladies,7,15,4.337228715,1198,1198
TO369,07/12/2193,989-28-229-0197-6,,107359-14-9857,107359-45597,Lynne,Danticat,19/08/2155,New Zealand,8,The Scent of Oranges,LD375,Mass market paperback,SSC,08/02/2185,255,20,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,161,Romance,EL-SSC,4,Book Four of Esme's Ladies,Esme's Ladies,7,15,4.166112957,1204,1204
BS284,07/12/2193,989-28-229-9769-6,,107359-73-7167,107359-45597,Lynne,Danticat,19/08/2155,New Zealand,8,Burnished Silver,LD375,Mass market paperback,SSC,20/09/2191,368,37,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,219,Romance,EL-SSC,7,Book Seven of Esme's Ladies,Esme's Ladies,7,15,4.138260870,1150,1150
LB510,07/12/2193,989-28-229-5891-8,,107359-96-9889,107359-45597,Lynne,Danticat,19/08/2155,New Zealand,8,Lace and Brandy,LD375,Mass market paperback,SSC,25/07/2186,380,25,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,207,Romance,EL-SSC,5,Book Five of Esme's Ladies,Esme's Ladies,7,15,4.453271028,1284,1284
TS869,07/12/2193,989-28-229-1404-4,,107359-52-6070,107359-45598,Lynne,Danticat,19/08/2155,New Zealand,8,The Seawitch Sings,LD375,Mass market paperback,SSC,11/12/2181,381,11,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,428,Romance,EL-SSC,1,Book One of Esme's Ladies,Esme's Ladies,7,15,4.196044212,1719,1719
TM925,07/12/2193,989-28-79-71565-6,,107359-75-4232,107359-45598,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Hardcover,ESP,25/02/2183,819,25,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
WG715,07/12/2193,989-28-229-6632-6,,107359-77-2239,107359-45599,Lynne,Danticat,19/08/2155,New Zealand,8,Whither Thou Goest,LD375,Mass market paperback,SSC,14/02/2183,423,16,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,510,Romance,EL-SSC,3,Book Three of Esme's Ladies,Esme's Ladies,7,15,4.144130758,1346,1346
TT773,07/12/2193,989-28-79-26824-4,,107359-82-9013,107359-45599,Ursula,Karénine,25/02/2156,United Kingdom,9,The Triscanipt,UK129,Mass market paperback,ESP,08/04/2188,280,40,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,259,SciFi/Fantasy,,,,,,,4.430837563,1576,1576
TS869,07/12/2193,989-28-229-1404-4,,107359-15-8243,107359-45600,Lynne,Danticat,19/08/2155,New Zealand,8,The Seawitch Sings,LD375,Mass market paperback,SSC,11/12/2181,381,11,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,428,Romance,EL-SSC,1,Book One of Esme's Ladies,Esme's Ladies,7,15,4.196044212,1719,1719
TM925,07/12/2193,989-28-79-13801-1,,107359-19-3759,107359-45600,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Mass market paperback,ESP,19/07/2185,672,71,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
WG715,07/12/2193,989-28-229-6632-6,,107359-40-4005,107359-45601,Lynne,Danticat,19/08/2155,New Zealand,8,Whither Thou Goest,LD375,Mass market paperback,SSC,14/02/2183,423,16,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,510,Romance,EL-SSC,3,Book Three of Esme's Ladies,Esme's Ladies,7,15,4.144130758,1346,1346
TM925,07/12/2193,989-28-79-13801-1,,107359-77-5563,107359-45601,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Mass market paperback,ESP,19/07/2185,672,71,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
BB194,07/12/2193,989-28-79-68089-3,0.05,107359-6-1135,107359-45602,Arthur,McCrumb,13/03/2148,New Zealand,3,Ballinby Boys,AM329,Hardcover,ESP,18/05/2179,401,10,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,328,SciFi/Fantasy,,,What? Disaster. Where? The stars. When? Now. Who? The Ballinby Boys. How? You'll have to turn the page to find out…,,,,3.740395809,859,859
TM925,07/12/2193,989-28-79-13801-1,,107359-35-2208,107359-45602,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Mass market paperback,ESP,19/07/2185,672,71,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
TS869,07/12/2193,989-28-229-1404-4,,107359-4-5297,107359-45602,Lynne,Danticat,19/08/2155,New Zealand,8,The Seawitch Sings,LD375,Mass market paperback,SSC,11/12/2181,381,11,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,428,Romance,EL-SSC,1,Book One of Esme's Ladies,Esme's Ladies,7,15,4.196044212,1719,1719
